SAMPLE	SESSION	VEG	DAY	MONTH	YEAR	WEB	NIGHT	TRAP	CAPT	TAG	SPP	AGE	SEX	REPROD	WT	NOTES	Stapp comments
12	May-00	SHRUB	8	5	2000	13NW	1	112	N	527	DIOR	A	M	N	49	B	
12	May-00	SHRUB	8	5	2000	13NW	1	92	N	562	ONLE	A	F	R	36	"B, MAMS"	
12	May-00	SHRUB	8	5	2000	13NW	1	78	N	517	PEMA	A	F	R	27	"B, MAMS"	
12	May-00	SHRUB	8	5	2000	13NW	1	68	N	519	PEMA	A	M	R	22	U	
12	May-00	SHRUB	8	5	2000	13NW	1	8	N	523	PEMA	A	F	N	17	B	
12	May-00	SHRUB	8	5	2000	13NW	1	114	N	534	PEMA	A	M	R	22	B	
12	May-00	SHRUB	8	5	2000	13NW	1	117	N	550	PEMA	A	F	N	22	B	
12	May-00	SHRUB	8	5	2000	13NW	1	105	N	561	PEMA	A	M	N	20	N	
12	May-00	SHRUB	8	5	2000	13NW	1	89	N	565	PEMA	A	M	R	33	"B, RIPPED EAR"	
12	May-00	SHRUB	8	5	2000	13NW	1	52	N	524	REME	A	R	N	11	B	
12	May-00	SHRUB	8	5	2000	13NW	1	3	N	530	REME	A	F	N	11	U	
12	May-00	SHRUB	8	5	2000	13NW	1	2	N	547	REME	A	M	R	11	U	
12	May-00	SHRUB	8	5	2000	13NW	1	35	N	563	REME	A	M	R	18	"B, RIPPED EAR"	
12	May-00	SHRUB	8	5	2000	13SW	1	99	N	508	DIOR	A	F	R	66	BD	
12	May-00	SHRUB	8	5	2000	13SW	1	100	N	513	DIOR	A	M	R	70	"BD, RIPPED RIGHT EAR"	
12	May-00	SHRUB	8	5	2000	13SW	1	103	N	516	DIOR	A	M	N	72	B	
12	May-00	SHRUB	8	5	2000	13SW	1	13	N	537	DIOR	A	M	N	63	U	
12	May-00	SHRUB	8	5	2000	13SW	1	95	N	539	DIOR	A	F	N	57	B	
12	May-00	SHRUB	8	5	2000	13SW	1	36	N	543	DIOR	A	M	R	68	"B, RIPPED EAR"	
12	May-00	SHRUB	8	5	2000	13SW	1	76	N	567	DIOR	A	F	R	68	"U, MAMS, RIPPED EAR"	
12	May-00	SHRUB	8	5	2000	13SW	1	113	O	252	DIOR	A	M	R	74	U	
12	May-00	SHRUB	8	5	2000	13SW	1	110	O	505	DIOR	A	M	R	70	U	
12	May-00	SHRUB	8	5	2000	13SW	1	38	O	415	ONLE	A	F	R	35	U	
12	May-00	SHRUB	8	5	2000	13SW	1	6	O	440	ONLE	A	F	R	33	"B, MAMS"	
12	May-00	SHRUB	8	5	2000	13SW	1	108	O	552	ONLE	A	F	R	34	"U, MAMS"	
12	May-00	SHRUB	8	5	2000	13SW	1	18	N	510	PEMA	A	F	R	21	"B, MAMS"	
12	May-00	SHRUB	8	5	2000	13SW	1	107	N	520	PEMA	A	M	R	23	B	
12	May-00	SHRUB	8	5	2000	13SW	1	51	N	542	PEMA	A	M	R	20	B	
12	May-00	SHRUB	8	5	2000	13SW	1	69	N	564	PEMA	A	M	R	24	"U, RIPPED EAR, BAD TAG/MAYBE REME"	
12	May-00	SHRUB	8	5	2000	13SW	1	87	N	568	PEMA	A	M	R		"UD, RIPPED EAR"	
12	May-00	SHRUB	8	5	2000	13SW	1	85	N	574	PEMA	A	F	R	20	"U, MAMS"	
12	May-00	SHRUB	8	5	2000	13SW	1	16	N	538	REME	A	F	R	15	"U, PREGNANT"	
12	May-00	GRASS	8	5	2000	25NE	1	76	.		.	.	.	.		REPLACE TRAP/SPTR	
12	May-00	GRASS	8	5	2000	25NE	1	101	N	570	ONLE	S	F	N	18	569 TAG REMOVED AND REPLACED	
12	May-00	SHRUB	9	5	2000	13NW	2	59	N	525	DIOR	A	F	R	61	U	
12	May-00	SHRUB	9	5	2000	13NW	2	80	R	527	DIOR	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13NW	2	120	N	485	PEMA	A	M	N	23	U	
12	May-00	SHRUB	9	5	2000	13NW	2	89	N	571	PEMA	S	M	N	14	B	
12	May-00	SHRUB	9	5	2000	13NW	2	78	R	517	PEMA	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13NW	2	79	R	519	PEMA	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13NW	2	10	R	534	PEMA	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13NW	2	117	R	550	PEMA	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13NW	2	38	N	578	REME	A	M	N	11	B	
12	May-00	SHRUB	9	5	2000	13SW	2	36	N	626	DIOR	A	M	R	84	"B, TAGGED IN LEFT EAR/RIGHT EAR VERY RIPPED/LEFT EAR A LITTLE NOTCHED OUT"	
12	May-00	SHRUB	9	5	2000	13SW	2	110	O	504	DIOR	A	F	N	81	U	
12	May-00	SHRUB	9	5	2000	13SW	2	104	R	252	DIOR	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13SW	2	109	R	505	DIOR	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13SW	2	106	R	508	DIOR	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13SW	2	35	R	537	DIOR	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13SW	2	93	R	539	DIOR	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13SW	2	37	R	543	DIOR	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13SW	2	78	R	567	DIOR	.	.	.		BD	
12	May-00	SHRUB	9	5	2000	13SW	2	39	R	415	ONLE	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13SW	2	48	N	535	PEMA	S	F	N	15	U	
12	May-00	SHRUB	9	5	2000	13SW	2	89	N	572	PEMA	A	M	N	20	"BD, BAD TAG-JUMPED OUT"	
12	May-00	SHRUB	9	5	2000	13SW	2	100	N	573	PEMA	A	M	N		BD	
12	May-00	SHRUB	9	5	2000	13SW	2	76	N	625	PEMA	A	F	R	28	"B, PREGNANT"	
12	May-00	SHRUB	9	5	2000	13SW	2	115	R	510	PEMA	.	.	.		"B, VERY PREG./MAMS"	
12	May-00	SHRUB	9	5	2000	13SW	2	108	R	520	PEMA	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13SW	2	71	R	542	PEMA	.	.	.		B	
12	May-00	SHRUB	9	5	2000	13SW	2	85	R	574	PEMA	.	.	.		U	
12	May-00	SHRUB	9	5	2000	13SW	2	17	R	538	REME	.	.	.		B	
12	May-00	GRASS	9	5	2000	25NE	2	32	N	624	ONLE	A	M	R	40		
12	May-00	GRASS	9	5	2000	25NE	2	47	R	570	ONLE	.	.	.			
12	May-00	SHRUB	10	5	2000	13NW	3	90	.		.	.	.	.		"B, SPRUNG"	
12	May-00	SHRUB	10	5	2000	13NW	3	57	R	525	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	80	R	527	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	64	R	562	ONLE	A	F	R	40	"B, MAMS"	
12	May-00	SHRUB	10	5	2000	13NW	3	117	N	531	PEMA	A	F	N	18	B	
12	May-00	SHRUB	10	5	2000	13NW	3	78	N	579	PEMA	A	M	R	21	B	
12	May-00	SHRUB	10	5	2000	13NW	3	100	N	601	PEMA	A	F	R	28	"B, BLEEDING OUT OF VAGINA"	
12	May-00	SHRUB	10	5	2000	13NW	3	99	N	602	PEMA	A	M	R	22	B	
12	May-00	SHRUB	10	5	2000	13NW	3	7	N	628	PEMA	A	M	R	21	B	
12	May-00	SHRUB	10	5	2000	13NW	3	68	R	517	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	79	R	519	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	9	R	523	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	115	R	534	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	110	R	561	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13NW	3	34	N	603	REME	A	F	N	10	B	
12	May-00	SHRUB	10	5	2000	13SW	3	60	.		.	.	.	.		"B, SPRUNG"	
12	May-00	SHRUB	10	5	2000	13SW	3	77	.		.	.	.	.		"B, SPRUNG"	
12	May-00	SHRUB	10	5	2000	13SW	3	99	N	612	DIOR	A	M	R	60	B	
12	May-00	SHRUB	10	5	2000	13SW	3	98	N	616	DIOR	A	M	R	74	"U, CHECK TAG"	
12	May-00	SHRUB	10	5	2000	13SW	3	86	N	617	DIOR	A	F	R	80	"B, MAMS"	
12	May-00	SHRUB	10	5	2000	13SW	3	40	N	627	DIOR	A	M	R	78	U	
12	May-00	SHRUB	10	5	2000	13SW	3	5	R	252	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	104	R	508	DIOR	.	.	.		U	
12	May-00	SHRUB	10	5	2000	13SW	3	100	R	513	DIOR	.	.	.		BD	
12	May-00	SHRUB	10	5	2000	13SW	3	103	R	516	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	24	R	537	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	94	R	539	DIOR	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	38	R	543	DIOR	.	.	.		U	
12	May-00	SHRUB	10	5	2000	13SW	3	115	N	582	ONLE	A	M	R	35	B	
12	May-00	SHRUB	10	5	2000	13SW	3	6	O	440	ONLE	A	F	R		B	
12	May-00	SHRUB	10	5	2000	13SW	3	50	R	415	ONLE	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	108	R	552	ONLE	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	117	N	588	PEMA	A	M	R	19	B	
12	May-00	SHRUB	10	5	2000	13SW	3	68	N	634	PEMA	A	F	N	22	B	
12	May-00	SHRUB	10	5	2000	13SW	3	9	R	510	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	107	R	520	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	69	R	535	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	122	R	542	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	70	R	564	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	89	R	573	PEMA	.	.	.		BD	
12	May-00	SHRUB	10	5	2000	13SW	3	85	R	574	PEMA	.	.	.		B	
12	May-00	SHRUB	10	5	2000	13SW	3	76	R	625	PEMA	.	.	.		U	
12	May-00	SHRUB	10	5	2000	13SW	3	10	N	577	REME	A	M	N	10	B	
12	May-00	SHRUB	10	5	2000	13SW	3	16	R	538	REME	.	.	.		U	
12	May-00	GRASS	10	5	2000	25NE	3	70	N	624	ONLE	A	M	N	43	CHECK TO SEE IF REALLY A RECAPTURE	
12	May-00	GRASS	10	5	2000	25NE	3	48	R	570	ONLE	.	.	.			
12	May-00	SHRUB	11	5	2000	13NW	4	111	N	500	DIOR	A	M	R		B	
12	May-00	SHRUB	11	5	2000	13NW	4	89	N	614	DIOR	A	F	R	70	"B, MAMS"	
12	May-00	SHRUB	11	5	2000	13NW	4	112	R	527	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	36	N		MIOC	A	M	N		B	
12	May-00	SHRUB	11	5	2000	13NW	4	65	R	502	ONLE	.	.	.		"B, ALSO 502 MIOC 13NW, 9/99"	
12	May-00	SHRUB	11	5	2000	13NW	4	80	N	514	PEMA	A	F	N	19	B	
12	May-00	SHRUB	11	5	2000	13NW	4	100	N	611	PEMA	A	F	R	27	"B, MAMS"	
12	May-00	SHRUB	11	5	2000	13NW	4	114	N	629	PEMA	A	M	N	18	B	
12	May-00	SHRUB	11	5	2000	13NW	4	120	R	485	PEMA	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13NW	4	79	R	517	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	78	R	519	PEMA	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13NW	4	9	R	523	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	104	R	531	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	117	R	550	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	88	R	565	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	99	R	601	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	7	R	628	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13NW	4	59	R	563	REME	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	100	.		.	.	.	.		"BD, SPRUNG"	
12	May-00	SHRUB	11	5	2000	13SW	4	104	N	600	DIOR	A	M	N	54	"U, TAG 513 LOST"	
12	May-00	SHRUB	11	5	2000	13SW	4	68	N	620	DIOR	A	M	R	78	B	
12	May-00	SHRUB	11	5	2000	13SW	4	48	N	636	DIOR	S	M	N	52	U	
12	May-00	SHRUB	11	5	2000	13SW	4	30	N	640	DIOR	A	M	N	59	U	
12	May-00	SHRUB	11	5	2000	13SW	4	29	N	648	DIOR	A	F	N	70	U	
12	May-00	SHRUB	11	5	2000	13SW	4	83	R	252	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	105	R	508	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	106	R	516	DIOR	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13SW	4	102	R	539	DIOR	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13SW	4	38	R	543	DIOR	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13SW	4	79	R	567	DIOR	.	.	.		BD	
12	May-00	SHRUB	11	5	2000	13SW	4	110	R	583	DIOR	A	M	R	70	"U, NO TAG/GREEN MARKING SEE 5/10"	
12	May-00	SHRUB	11	5	2000	13SW	4	114	R	612	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	96	R	617	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	35	R	626	DIOR	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	116	N	584	ONLE	A	M	R	41	B	
12	May-00	SHRUB	11	5	2000	13SW	4	37	R	415	ONLE	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	118	R	440	ONLE	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	107	R	552	ONLE	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	89	N	631	PEMA	A	M	R	21	BD	
12	May-00	SHRUB	11	5	2000	13SW	4	10	R	510	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	109	R	520	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	58	R	535	PEMA	.	.	.		U	
12	May-00	SHRUB	11	5	2000	13SW	4	78	R	564	PEMA	.	.	.		BD	
12	May-00	SHRUB	11	5	2000	13SW	4	95	R	568	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	86	R	574	PEMA	.	.	.		B	
12	May-00	SHRUB	11	5	2000	13SW	4	70	R	634	PEMA	.	.	.		B	
12	May-00	GRASS	11	5	2000	25NE	4	3	.		.	.	.	.		SPTR	
12	May-00	GRASS	11	5	2000	25NE	4	70	N	576	ONLE	S	F	N	20		
12	May-00	GRASS	11	5	2000	25NE	4	8	R	570	ONLE	.	.	.			
12	May-00	GRASS	11	5	2000	25NE	4	48	R	624	ONLE	.	.	.			
12	May-00	GRASS	11	5	2000	25NE	4	73	N	608	PEMA	A	F	N	20		
13	Sep-00	SHRUB	18	9	2000	24NE	1	119	N	618	DIOR	A	F	N	78		
13	Sep-00	SHRUB	18	9	2000	24NE	1	109	N	619	DIOR	A	F	N	70	Torn ear	
13	Sep-00	SHRUB	18	9	2000	24NE	1	82	N	676	DIOR	A	F	N	72		
13	Sep-00	SHRUB	18	9	2000	24NE	1	38	N	702	DIOR	A	M	R	62	"Operator error, weighted on night 2"	
13	Sep-00	SHRUB	18	9	2000	24NE	1	65	N	678	ONLE	S	M	N	21		
13	Sep-00	SHRUB	18	9	2000	24NE	1	72	N	677	PEMA	A	M	R	19		
13	Sep-00	SHRUB	18	9	2000	24NE	1	36	N	701	PEMA	A	M	R	22	"Scale not working, weighed on night 3"	
13	Sep-00	SHRUB	18	9	2000	24NE	1	28	O	521	PEMA	A	M	R	19		
13	Sep-00	SHRUB	18	9	2000	24NE	1	103	N	604	REME	A	F	N	11		
13	Sep-00	SHRUB	18	9	2000	24NE	1	12	N	675	REME	A	M	R	9		
13	Sep-00	GRASS	18	9	2000	26NW	1	22	N	609	ONLE	A	M	N	26		
13	Sep-00	GRASS	18	9	2000	26NW	1	66	N	681	ONLE	A	M	R	28		
13	Sep-00	GRASS	18	9	2000	27NE	1	35	.		.	.	.	.			
13	Sep-00	GRASS	18	9	2000	27NE	1	38	.		.	.	.	.			
13	Sep-00	GRASS	18	9	2000	27NE	1	68	.		.	.	.	.			
13	Sep-00	GRASS	18	9	2000	27NE	1	100	N	674	ONLE	S	F	N	27		
13	Sep-00	GRASS	18	9	2000	27NE	1	57	N	680	ONLE	A	M	N	27		
13	Sep-00	GRASS	18	9	2000	27NE	1	29	N	703	ONLE	A	M	N	28		
13	Sep-00	GRASS	18	9	2000	27NE	1	49	O	529	ONLE	A	F	R	32		
13	Sep-00	SHRUB	19	9	2000	24NE	2	9	N	672	DIOR	A	M	N			
13	Sep-00	SHRUB	19	9	2000	24NE	2	110	R	619	DIOR	.	.	.			
13	Sep-00	SHRUB	19	9	2000	24NE	2	27	R	702	DIOR	.	.	.	62		
13	Sep-00	SHRUB	19	9	2000	24NE	2	43	R	678	ONLE	.	.	.			
13	Sep-00	SHRUB	19	9	2000	24NE	2	63	R	677	PEMA	.	.	.			
13	Sep-00	SHRUB	19	9	2000	24NE	2	35	N	704	REME	A	M	N	7		
13	Sep-00	GRASS	19	9	2000	26NW	2	47	R	609	ONLE	.	.	.			
13	Sep-00	GRASS	19	9	2000	27NE	2	99	R	674	ONLE	.	.	.			
13	Sep-00	SHRUB	20	9	2000	24NE	3	75	.		.	.	.	.		SPRUNG	
13	Sep-00	SHRUB	20	9	2000	24NE	3	6	R	672	DIOR	.	.	.		I think DIOR 672 is old and not R because I don't see it on night 1or night 2 data sheets	
13	Sep-00	SHRUB	20	9	2000	24NE	3	36	R	702	DIOR	.	.	.			
13	Sep-00	SHRUB	20	9	2000	24NE	3	65	N	683	ONLE	A	F	R	23	Both ears ripped!	
13	Sep-00	SHRUB	20	9	2000	24NE	3	42	R	678	ONLE	.	.	.		Pregnant	
13	Sep-00	SHRUB	20	9	2000	24NE	3	67	R	677	PEMA	.	.	.			
13	Sep-00	SHRUB	20	9	2000	24NE	3	38	R	701	PEMA	.	.	.	22		
13	Sep-00	SHRUB	20	9	2000	24NE	3	92	R	604	REME	.	.	.			
13	Sep-00	GRASS	20	9	2000	26NW	3	26	N	610	ONLE	M	A	N	22		
13	Sep-00	GRASS	20	9	2000	26NW	3	81	N	684	ONLE	A	F	R	39	W/mams	
13	Sep-00	GRASS	20	9	2000	26NW	3	71	R	609	ONLE	.	.	.			
13	Sep-00	GRASS	20	9	2000	26NW	3	111	R	681	ONLE	.	.	.			
13	Sep-00	GRASS	20	9	2000	27NE	3	72	R	529	ONLE	.	.	.			
13	Sep-00	GRASS	20	9	2000	27NE	3	117	R	674	ONLE	.	.	.			
13	Sep-00	GRASS	20	9	2000	27NE	3	113	R	680	ONLE	.	.	.			
13	Sep-00	GRASS	20	9	2000	27NE	3	40	R	703	ONLE	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	120	R	618	DIOR	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	110	R	619	DIOR	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	9	R	672	DIOR	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	103	R	676	DIOR	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	37	R	702	DIOR	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	65	R	678	ONLE	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	21	R	683	ONLE	.	.	.			
13	Sep-00	SHRUB	21	9	2000	24NE	4	84	N	713	REME	A	M	N	7.5		
13	Sep-00	SHRUB	21	9	2000	24NE	4	83	N	714	REME	A	M	N	7		
13	Sep-00	GRASS	21	9	2000	26NW	4		.		.	.	.	.		NOTHING CAPTURED	
13	Sep-00	GRASS	21	9	2000	27NE	4	117	R	674	ONLE	.	.	.			
13	Sep-00	SHRUB	26	9	2000	13NW	1	115	N	686	DIOR	A	M	R	60		
13	Sep-00	SHRUB	26	9	2000	13NW	1	89	N	696	DIOR	A	M	R	66		
13	Sep-00	SHRUB	26	9	2000	13NW	1	114	N	682	ONLE	S	M	N	22		
13	Sep-00	SHRUB	26	9	2000	13NW	1	42	N	707	ONLE	A	F	N	28		
13	Sep-00	SHRUB	26	9	2000	13NW	1	57	N	708	ONLE	A	F	N	26		
13	Sep-00	SHRUB	26	9	2000	13NW	1	90	N	606	PEMA	A	M	N	22		
13	Sep-00	SHRUB	26	9	2000	13NW	1	8	O	523	PEMA	A	F	N	25		
13	Sep-00	SHRUB	26	9	2000	13NW	1	17	N	673	REME	A	M	N	9		
13	Sep-00	SHRUB	26	9	2000	13NW	1	1	O	547	REME	A	M	N	12		
13	Sep-00	SHRUB	26	9	2000	13SW	1	100	N	685	DIOR	A	F	N	74		
13	Sep-00	SHRUB	26	9	2000	13SW	1	109	O	505	DIOR	A	M	N	69		
13	Sep-00	SHRUB	26	9	2000	13SW	1	13	O	508	DIOR	A	M	R	66	Forgot to weigh >picked up weight later this week.	
13	Sep-00	SHRUB	26	9	2000	13SW	1	34	O	537	DIOR	A	M	R	73		
13	Sep-00	SHRUB	26	9	2000	13SW	1	87	O	539	DIOR	A	F	N	68		
13	Sep-00	SHRUB	26	9	2000	13SW	1	69	O	620	DIOR	A	M	R	75	Forgot to weigh (bl sharpie)	
13	Sep-00	SHRUB	26	9	2000	13SW	1	17	N	705	ONLE	A	M	R	32		
13	Sep-00	SHRUB	26	9	2000	13SW	1	6	O	415	ONLE	A	F	N	32		
13	Sep-00	SHRUB	26	9	2000	13SW	1	96	N	687	PEMA	A	M	R	20		
13	Sep-00	GRASS	26	9	2000	25NE	1	80	N	654	ONLE	A	F	N	28		
13	Sep-00	GRASS	26	9	2000	25NE	1	70	N	656	ONLE	S	M	N	23		
13	Sep-00	SHRUB	27	9	2000	13NW	2	103	R	686	DIOR	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13NW	2	46	N	712	ONLE	A	M	N	29		
13	Sep-00	SHRUB	27	9	2000	13NW	2	58	N	715	ONLE	A	M	N	26		
13	Sep-00	SHRUB	27	9	2000	13NW	2	53	R	707	ONLE	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13NW	2	80	O	579	PEMA	A	M	R	20		
13	Sep-00	SHRUB	27	9	2000	13NW	2	7	R	523	PEMA	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13NW	2	90	R	606	PEMA	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13NW	2	33	N	653	REME	A	F	R	14		
13	Sep-00	SHRUB	27	9	2000	13NW	2	71	N	655	REME	S	F	N	8		
13	Sep-00	SHRUB	27	9	2000	13NW	2	87	N	688	REME	A	M	R	10		
13	Sep-00	SHRUB	27	9	2000	13NW	2	31	O	547	REME	A	M	N	13		
13	Sep-00	SHRUB	27	9	2000	13SW	2	100	N	690	DIOR	A	F	N	71	Missing left front toe	
13	Sep-00	SHRUB	27	9	2000	13SW	2	96	O	516	DIOR	A	M	N	74		
13	Sep-00	SHRUB	27	9	2000	13SW	2	48	O	543	DIOR	A	M	N	72		
13	Sep-00	SHRUB	27	9	2000	13SW	2	108	R	505	DIOR	.	.	.		Ear tag 505 fell out. Need to retag 28 sept 00.	
13	Sep-00	SHRUB	27	9	2000	13SW	2	13	R	508	DIOR	.	.	.	66		
13	Sep-00	SHRUB	27	9	2000	13SW	2	14	R	537	DIOR	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13SW	2	69	R	620	DIOR	M	A	N	75		
13	Sep-00	SHRUB	27	9	2000	13SW	2	99	R	685	DIOR	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13SW	2	50	N	700	ONLE	A	M	N	25		
13	Sep-00	SHRUB	27	9	2000	13SW	2	6	R	415	ONLE	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13SW	2	20	R	705	ONLE	.	.	.			
13	Sep-00	SHRUB	27	9	2000	13SW	2	86	R	687	PEMA	.	.	.			
13	Sep-00	GRASS	27	9	2000	25NE	2	88	R	654	ONLE	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	8	N	667	DIOR	S	F	N	49		
13	Sep-00	SHRUB	28	9	2000	13NW	3	114	R	686	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	53	R	707	ONLE	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	58	R	708	ONLE	.	.	.		"Tag looked like 700, but I tagged same animal yesterday as 708.  Maybe the tag got damaged."	
13	Sep-00	SHRUB	28	9	2000	13NW	3	57	R	715	ONLE	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	90	N	691	PEMA	A	F	N	15		
13	Sep-00	SHRUB	28	9	2000	13NW	3	7	R	523	PEMA	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	79	R	579	PEMA	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13NW	3	88	R	692	PEMA	A	F	N	24	Old tag 606	
13	Sep-00	SHRUB	28	9	2000	13NW	3	19	N	670	REME	A	M	N			
13	Sep-00	SHRUB	28	9	2000	13NW	3	87	N	694	REME	A	M	R	13		
13	Sep-00	SHRUB	28	9	2000	13NW	3	23	O	563	REME	A	M	N			
13	Sep-00	SHRUB	28	9	2000	13SW	3	104	N	659	DIOR	A	F	N	66		
13	Sep-00	SHRUB	28	9	2000	13SW	3	99	N	695	DIOR	A	F	N	60		
13	Sep-00	SHRUB	28	9	2000	13SW	3	72	R	508	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	32	R	537	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	84	R	539	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	47	R	543	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	117	R	668	DIOR	.	.	.		Old tag 505 ripped out.	
13	Sep-00	SHRUB	28	9	2000	13SW	3	97	R	685	DIOR	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	10	O	440	ONLE	A	F	N	31		
13	Sep-00	SHRUB	28	9	2000	13SW	3	5	R	415	ONLE	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	50	R	700	ONLE	.	.	.		Tag # is same as one in 13NW today	
13	Sep-00	SHRUB	28	9	2000	13SW	3	20	R	705	ONLE	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	96	R	687	PEMA	.	.	.			
13	Sep-00	SHRUB	28	9	2000	13SW	3	59	N	709	REME	A	M	N	10	20-10	
13	Sep-00	GRASS	28	9	2000	25NE	3	88	R	654	ONLE	.	.	.			
13	Sep-00	GRASS	28	9	2000	25NE	3	32	R	656	ONLE	.	.	.			
13	Sep-00	SHRUB	29	9	2000	13NW	4	80	O	614	DIOR	A	F	N	67		
13	Sep-00	SHRUB	29	9	2000	13NW	4	8	R	667	DIOR	.	.	.			
13	Sep-00	SHRUB	29	9	2000	13NW	4	104	R	686	DIOR	.	.	.			
